playerID,teams
ellinbr02,['MIA']
ellioal01,['CHN']
elliobo01,"['PIT', 'BSN', 'NY1', 'SLA', 'CHA']"
ellioca01,['CHN']
elliocl01,"['CIN', 'NY1']"
elliodo01,['SDN']
ellioge01,['NYA']
elliogl01,['BSN']
ellioha01,['PHI']
ellioha02,['SLN']
ellioju01,"['SLA', 'BRO', 'PHI', 'BSN']"
elliola01,"['PIT', 'NYN']"
elliora01,"['SDN', 'SFN', 'OAK']"
ellioro01,"['BSN', 'CHN', 'BRO']"
ellisaj01,"['LAN', 'PHI', 'MIA', 'SDN']"
ellisba01,['DET']
ellisbe01,['PHI']
ellisch01,"['KCA', 'TBA', 'BAL']"
ellisdo01,"['PIT', 'NYA', 'OAK', 'TEX', 'NYN']"
ellisdr01,"['ARI', 'SEA']"
ellisge01,['CLE']
ellisja01,"['SFN', 'SEA', 'CIN', 'TEX']"
ellisji01,"['CHN', 'SLN']"
ellisjo01,"['NYA', 'CLE', 'TEX']"
ellisma01,"['OAK', 'COL', 'LAN', 'SLN']"
ellisro01,['ML4']
ellisro02,"['CAL', 'ARI', 'LAN', 'TEX']"
ellisru01,['SLN']
ellissa01,"['CIN', 'CAL', 'CHA']"
ellsbja01,"['BOS', 'NYA']"
ellswdi01,"['CHN', 'PHI', 'BOS', 'CLE', 'ML4']"
ellswst01,['BOS']
elmorja01,"['ARI', 'HOU', 'CIN', 'TBA', 'MIL', 'PIT']"
elmorve01,['SLA']
elshro01,['CHA']
elsteke01,"['NYN', 'NYA', 'PHI', 'TEX', 'PIT', 'LAN']"
elstodo01,"['CHN', 'BRO']"
elvirna01,['ML4']
elybo01,"['BFN', 'LS2', 'SR2', 'BRO', 'SLN', 'PIT', 'PHA', 'WS1']"
elyha01,['BLN']
elyjo01,['LAN']
emanuke01,['HOU']
emausbr01,['NYN']
embreal01,"['CLE', 'ATL', 'ARI', 'SFN', 'CHA', 'SDN', 'BOS', 'NYA', 'OAK', 'COL']"
embrere01,"['CLE', 'NYA', 'SLA']"
embresl01,['CHA']
emersch01,['PHA']
emeryca01,['PHI']
emerysp01,['PHI']
emigch01,['LS3']
emmerbo01,['BSN']
emmerfr01,['CIN']
emmersl01,['NY1']
emslibo01,"['BL2', 'PH4']"
encaran01,"['PIT', 'ANA']"
encared01,"['CIN', 'TOR', 'CLE', 'SEA', 'NYA', 'CHA']"
encarje01,['MIA']
encarju01,"['DET', 'CIN', 'FLO', 'LAN', 'SLN']"
encarlu01,['KCA']
encarma01,"['COL', 'CHN']"
endertr01,['TBA']
endicbi01,['SLN']
engelad01,['CHA']
engeljo01,"['WS1', 'CIN', 'CLE']"
engelst01,['CHN']
englech01,"['PHA', 'PIT']"
englecl01,"['NYA', 'BOS', 'BUF', 'CLE']"
engleda01,"['MIN', 'DET', 'MON', 'ML4']"
engleri01,['MON']
englich01,"['CHA', 'NY1', 'CIN']"
engligi01,"['NY1', 'DET', 'BSN', 'BRO']"
englije01,['WAS']
engliwo01,"['CHN', 'BRO']"
ennisde01,"['PHI', 'SLN', 'CIN', 'CHA']"
ennisjo01,"['ATL', 'DET', 'PHI']"
ennisru01,['WS1']
ennsdi01,"['MIN', 'TBA']"
enrigba01,"['ARI', 'LAA']"
enrigge01,['CHA']
enrigja01,['NYA']
ensbemo01,"['HOU', 'SDN', 'NYA']"
ensje01,['PIT']
ensmu01,['CHA']
enwrich01,['SLN']
enyarte01,['MON']
enzenja01,"['SLA', 'KCF']"
enzmajo01,"['BRO', 'CLE', 'PHI']"
eovalna01,"['LAN', 'MIA', 'NYA', 'TBA', 'BOS']"
epparji01,"['CAL', 'TOR']"
epperal01,"['CHN', 'BRO']"
eppleco01,"['TEX', 'NYA']"
eppsau01,['PIT']
eppsha01,"['SLN', 'SLA', 'PHA']"
epstemi01,"['BAL', 'WS2', 'OAK', 'TEX', 'CAL']"
erardgr01,['SEA']
erauted01,"['CIN', 'SLN']"
erautjo01,['CHA']
erdosto01,"['SDN', 'NYA', 'BOS']"
erickdo01,['PHI']
ericker01,"['NY1', 'DET', 'WS1']"
erickha01,['CIN']
erickha02,['DET']
erickjo01,['PIT']
erickma01,['MIL']
erickpa01,"['CHN', 'PHI', 'NY1']"
erickra01,['PIT']
erickro01,"['MIN', 'NYA']"
ericksc01,"['MIN', 'BAL', 'NYN', 'TEX', 'LAN', 'NYA']"
erlinro01,"['SDN', 'PIT', 'ATL', 'LAN']"
ermerca01,['WS1']
ernagfr01,['CHN']
erricdi01,"['BSN', 'CHN']"
erskica01,"['BRO', 'LAN']"
erstada01,"['CAL', 'ANA', 'LAA', 'CHA', 'HOU']"
ervinph01,"['CIN', 'SEA']"
erwinte01,"['DET', 'BRO', 'CIN']"
esaskni01,"['CIN', 'BOS', 'ATL']"
escaled01,['COL']
escalfe01,"['TBA', 'NYA']"
escalni01,['CIN']
escalse01,"['PHI', 'HOU']"
escarch01,['CHA']
escheji01,['CLE']
eschela01,['PHA']
eschja01,"['MIA', 'SDN']"
escobal01,"['NYN', 'CLE', 'WAS']"
escobal02,"['MIL', 'KCA', 'WAS']"
escoban01,['SFN']
escobed01,"['CHA', 'MIN', 'ARI', 'MIL', 'NYN']"
escobed02,"['BOS', 'ARI']"
escobjo01,['CLE']
escobke01,"['TOR', 'ANA', 'LAA']"
escoblu01,['PIT']
escobyu01,"['ATL', 'TOR', 'TBA', 'WAS', 'LAA']"
eshelto01,['BAL']
eshelva01,['BOS']
esmonji01,"['CIN', 'IND', 'NEW']"
esperdu01,"['PH4', 'PIT', 'PHI', 'WAS', 'BLN', 'SLN']"
espinal01,"['MIN', 'NYA', 'CLE', 'NYN', 'SEA']"
espinan01,['CHN']
espinda01,"['WAS', 'LAA', 'SEA', 'TBA']"
espinge01,['SFN']
espinju01,['NYA']
espinni01,"['NYN', 'PHI', 'TOR']"
espinpa01,"['MIL', 'TEX', 'WAS']"
espinra01,"['BOS', 'CIN']"
espinsa01,['TOR']
esposbr01,"['SLN', 'HOU']"
esposmi01,['COL']
espossa01,"['CHA', 'KC1']"
espyce01,"['LAN', 'TEX', 'PIT', 'CIN']"
essegch01,"['PHI', 'SLN', 'LAN', 'BAL', 'KC1', 'CLE']"
esserma01,['CHA']
essiaji01,"['PHI', 'CHA', 'OAK', 'SEA', 'CLE']"
essicbi01,['CIN']
estalbo01,"['WS1', 'SLA', 'PHA']"
estalbo02,"['PHI', 'SFN', 'NYA', 'COL', 'ARI', 'TOR']"
esteldi01,['SFN']
esterdu01,"['BFN', 'CL2', 'NY4', 'NY1', 'IN3', 'LS2', 'BRO']"
estessh01,"['SFN', 'NYN', 'CIN', 'CHN', 'COL', 'ARI', 'SDN']"
estevca01,['COL']
estocge01,['BSN']
estrach01,"['BAL', 'CHN', 'NYN']"
estrafr01,['NYN']
estraho01,"['MIL', 'COL']"
estraje01,['CHN']
estrajo01,"['PHI', 'ATL', 'ARI', 'MIL', 'WAS']"
estrama01,"['WAS', 'MIL', 'TOR', 'OAK']"
estraos01,['SLA']
estrath01,"['NYA', 'SFN']"
estrele01,"['TOR', 'MIL', 'SFN']"
etchean01,"['BAL', 'CAL', 'ML4']"
etchibu01,['BSN']
etherbo01,['SFN']
etherse01,"['ANA', 'CIN', 'OAK', 'KCA']"
ethiean01,['LAN']
ettenni01,"['PHA', 'PHI', 'NYA']"
ettlema01,['SDN']
eubanjo01,['DET']
eubanue01,['CHN']
eufemfr01,['MIN']
eunicfr01,['CLE']
eusebto01,['HOU']
eustafr01,['LS3']
evans01,['NH1']
evansal01,"['WS1', 'BOS']"
evansar01,['CHA']
evansba01,"['SDN', 'NYA']"
evansba02,['KCA']
evansbi01,['PIT']
evansbi02,"['CHA', 'BOS']"
evansch01,['BSN']
evansda01,"['ATL', 'SFN', 'DET']"
evansde01,['TEX']
evansdw01,"['BOS', 'BAL']"
evansja01,"['TRN', 'WOR', 'CL2', 'BL2']"
evansjo01,"['CLE', 'WS1', 'SLA']"
evansni01,"['NYN', 'ARI']"
evansph01,"['NYN', 'PIT']"
evansre01,"['CHA', 'BRO']"
evansro01,"['SLN', 'LS3', 'WAS', 'NY1', 'BRO', 'SLA']"
evansst01,"['NY1', 'SLN', 'BRF', 'BLF']"
evanste01,['LAA']
evansto01,"['TOR', 'TEX']"
evelada01,"['MIL', 'ARI', 'OAK', 'TOR', 'PIT', 'LAN', 'BAL', 'NYN', 'ATL', 'TBA']"
everead01,"['HOU', 'MIN', 'DET', 'CLE']"
evereca01,"['FLO', 'NYN', 'HOU', 'BOS', 'TEX', 'CHA', 'MON', 'SEA']"
everibi01,"['CHN', 'WS1']"
everile01,['SDN']
everito01,['OAK']
eversbr01,"['SLN', 'MON', 'TEX']"
eversho01,"['DET', 'BOS', 'NY1', 'BAL', 'CLE']"
eversjo01,"['CHN', 'BSN', 'PHI', 'CHA']"
eversjo02,['NY1']
eversto01,"['BL2', 'WSU']"
ewellge01,['CL1']
ewingbo01,"['CIN', 'PHI', 'SLN']"
ewingbu01,"['TRN', 'NY1', 'NYP', 'CL4', 'CIN']"
ewingjo01,"['SL4', 'CNU', 'WSU', 'LS2', 'NYP', 'NY1']"
ewingre01,['SLN']
ewingsa01,"['CHA', 'TOR']"
ewoldar01,['PHA']
exposlu01,['BAL']
eyresc01,"['CHA', 'TOR', 'SFN', 'CHN', 'PHI']"
eyrewi01,"['MIN', 'TEX', 'BAL']"
eyricge01,['PHI']
ezzelho01,"['SLA', 'BOS']"
faatzja01,"['PT1', 'CL3', 'CL4', 'BFP']"
faberre01,['CHA']
fabrejo01,"['CAL', 'ANA', 'CHA', 'ARI', 'NYN', 'FLO', 'ATL', 'KCA', 'MIL']"
fabribu01,['BRO']
facero01,"['PIT', 'DET', 'MON']"
faedoal01,['DET']
faedole01,['MIN']
faethto01,['CLE']
faganbi01,"['NY4', 'KC2']"
faganev01,['PHA']
faginfr01,['SLN']
faheybi01,"['WS2', 'TEX', 'SDN', 'DET']"
faheybr01,['BAL']
faheyfr01,['PHA']
faheyho01,['PHA']
fahrepe01,['CIN']
fahrje01,['CLE']
fainfe01,"['PHA', 'CHA', 'DET', 'CLE']"
fairbji01,['PHA']
fairbpe01,"['TEX', 'TBA']"
faircra01,['PHI']
faircst01,"['ARI', 'SEA', 'SFN', 'CIN']"
faireji01,"['LAN', 'MON']"
fairge01,['NY3']
fairlro01,"['LAN', 'MON', 'SLN', 'OAK', 'TOR', 'CAL']"
fajarhe01,"['PIT', 'TEX']"
falchan01,['MLU']
falcope01,"['SFN', 'SLN', 'NYN', 'ATL']"
falkbi01,"['CHA', 'CLE']"
falkch01,['SLA']
falkebr01,"['BAL', 'LAN', 'SDN', 'SLN']"
falkecy01,"['PIT', 'WS1', 'CLE', 'IND', 'NEW', 'BRF', 'PHA']"
falleed01,"['PHI', 'BSN']"
fallobo01,['CHA']
falloch01,['NYA']
falloge01,"['BRO', 'SLN']"
falsepe01,['PIT']
falteba01,['PHI']
faltest01,"['MON', 'MIL']"
faluir01,"['KCA', 'MIL', 'SDN']"
familje01,"['NYN', 'OAK', 'PHI', 'BOS']"
faneyri01,"['SFN', 'TEX']"
fannicl01,['SLA']
fannija01,"['IN3', 'PHI']"
fanniji01,['CHN']
fanokha01,['SLN']
fanovfr01,"['CIN', 'PHA']"
fanslst01,['PIT']
fanweha01,['CLE']
fanzoca01,"['BOS', 'CHN']"
fargajo01,"['NYN', 'CHN']"
fariaja01,"['TBA', 'MIL', 'ARI']"
fariepa01,"['SDN', 'SFN']"
farismo01,"['TEX', 'FLO']"
farlebo01,"['SFN', 'CHA', 'DET']"
farleto01,['WS7']
farmeal01,['BRO']
farmebi01,"['PIT', 'PH4']"
farmebu01,"['DET', 'CIN']"
farmeed01,"['CLE', 'DET', 'PHI', 'BAL', 'ML4', 'TEX', 'CHA', 'OAK']"
farmeho01,['MON']
farmeja01,"['PIT', 'CLE']"
farmeky01,"['LAN', 'CIN']"
farmemi01,['COL']
farnsje01,['DET']
farnsky01,"['CHN', 'DET', 'ATL', 'NYA', 'KCA', 'TBA', 'PIT', 'NYN', 'HOU']"
farquda01,"['TOR', 'SEA', 'TBA', 'CHA']"
farrasi01,"['PHI', 'PHP']"
farrebi01,"['PH4', 'BL2']"
farredo01,"['NY1', 'BSN', 'SLN', 'CHN', 'NYA', 'BOS']"
farredu01,"['CHN', 'CHP', 'BS2', 'PIT', 'WAS', 'NY1', 'BRO', 'BOS']"
farreja01,['HR1']
farreja02,"['SR1', 'PRO', 'PHI', 'WS8', 'BL2']"
farreja03,['CHF']
farrejo01,"['DTN', 'BL2']"
farrejo02,"['WS1', 'SLN']"
farrejo03,"['CLE', 'CAL', 'DET']"
farreke01,"['BSN', 'CHA']"
farrelu01,"['KCA', 'CIN', 'CHN', 'TEX', 'MIN']"
farretu01,"['PHI', 'LAN', 'HOU']"
farrier01,['MIL']
farrji01,['TEX']
farrojo01,"['ELI', 'BR2', 'BR3']"
farrst01,"['CLE', 'KCA', 'NYA', 'BOS']"
fasansa01,"['KCA', 'OAK', 'COL', 'ANA', 'BAL', 'PHI', 'NYA', 'TOR', 'CLE']"
fasseje01,"['MON', 'SEA', 'TEX', 'BOS', 'CHN', 'SLN', 'COL', 'ARI', 'SFN']"
fast01,['IN3']
fastda01,['CHN']
faszhja01,['SLN']
fauchca01,['TBA']
faulbi01,"['DET', 'CHN', 'SFN']"
faulkan01,['TEX']
faulkji01,"['NY1', 'BRO']"
fausebu01,['CIN']
faustch01,['NY1']
fautsjo01,['CHA']
fauvecl01,['LS3']
fazioer01,"['HOU', 'KC1']"
fearve01,['CHN']
feathta01,"['LAA', 'PHI', 'TBA']"
febleca01,['KCA']
feddeer01,['WAS']
federal01,['DET']
federti01,"['LAN', 'CHN', 'SFN', 'HOU', 'CIN', 'TEX']"
feeja01,['IN3']
fehridu01,['CHA']
feierry01,"['SEA', 'TEX', 'TOR']"
feinbed01,['PHI']
feldema01,['CHN']
feldemi01,"['ML4', 'SFN', 'SEA', 'HOU']"
feldmha01,['NY1']
feldmsc01,"['TEX', 'CHN', 'BAL', 'HOU', 'TOR', 'CIN']"
felicje01,['NYN']
felicma01,['MIL']
felicpe01,['NYN']
felixgu01,"['BSN', 'BRO']"
felixha01,"['NY1', 'PHI']"
felixju01,"['TOR', 'CAL', 'FLO', 'DET']"
felizmi01,"['HOU', 'PIT', 'CIN', 'BOS', 'OAK']"
felizne01,"['TEX', 'DET', 'PIT', 'MIL', 'KCA', 'PHI', 'LAN']"
felizpe01,"['SFN', 'PHI', 'HOU', 'SLN']"
fellebo01,['CLE']
felleja01,['DET']
felscha01,['CHA']
felskjo01,"['CHN', 'ML4']"
feltnry01,['COL']
feltote01,['MIN']
fennefr01,"['WS7', 'CN2', 'PH4', 'BR4']"
fenneho01,['CHA']
fenwibo01,"['HOU', 'SLN']"
ferenst01,['SLA']
fergual01,"['NYA', 'BOS', 'WS1', 'PHI', 'BRO']"
fergubo01,"['NY2', 'BR2', 'HR1', 'HAR', 'CHN', 'TRN', 'PHI', 'PT1']"
fergubo02,['CIN']
ferguca01,['LAN']
ferguch01,['PHI']
ferguch02,['CHN']
ferguge01,"['NY1', 'BSN']"
fergujo01,"['LAN', 'SLN', 'HOU', 'CAL']"
fermife01,"['PIT', 'CLE', 'SEA', 'CHN']"
fermifr01,['KCA']
fermira01,['OAK']
fernaal01,"['CHA', 'FLO']"
fernach01,"['BRO', 'PHI', 'DET', 'NYN']"
fernach02,['BAL']
fernaed01,"['PIT', 'CHA']"
fernafr01,"['NYA', 'OAK', 'WS2', 'CHN']"
fernaja01,"['CIN', 'HOU', 'MIL']"
fernajo01,"['MON', 'ANA']"
fernajo02,['MIA']
fernajo03,['LAA']
fernajo04,"['TOR', 'DET']"
fernaju01,"['SLN', 'PIT']"
fernaju02,['COL']
fernana01,"['BSN', 'PIT']"
fernaos01,"['SFN', 'CIN']"
fernasi01,"['LAN', 'NYN', 'BAL', 'PHI', 'HOU']"
fernato01,"['TOR', 'SDN', 'NYN', 'CIN', 'NYA', 'CLE', 'MIL']"
ferraal01,"['LAN', 'SDN', 'CIN']"
ferraan01,['MON']
ferrabi01,['PHA']
ferrado01,"['BAL', 'CLE', 'CHA', 'PHI', 'SLN']"
ferrami01,"['NYA', 'SE1', 'ML4']"
ferreje01,['DET']
ferreri01,"['SLA', 'BOS', 'WS1']"
ferrese01,"['MIN', 'NYN']"
ferreto01,['KCA']
ferrewe01,"['CLE', 'BOS', 'WS1', 'NYA', 'BRO', 'BSN']"
ferribo01,['CAL']
ferrida01,['BOS']
ferriho01,"['BOS', 'SLA']"
ferrito01,"['PHA', 'CLE', 'SLA', 'WS1', 'NYA']"
ferrycy01,"['DET', 'CLE']"
ferryja01,['PIT']
fersoal01,"['WS8', 'BFP', 'BLN']"
festama01,['SEA']
fettelo01,"['BSN', 'BRO']"
fettemi01,"['CAL', 'ML4', 'OAK', 'ANA', 'BAL', 'LAN', 'PIT', 'ARI', 'MIN']"
fetzewi01,['PHA']
fewstch01,"['NYA', 'BOS', 'CLE', 'BRO']"
feyerjo01,"['MIL', 'TBA']"
fialane01,"['SLN', 'CIN']"
fickch01,"['SLN', 'HOU']"
fickjo01,['PHI']
fickro01,"['DET', 'ATL', 'TBA', 'SDN', 'WAS']"
fidryma01,['DET']
fiebecl01,['CHA']
fieldbr01,"['DET', 'SEA']"
fieldce01,"['TOR', 'DET', 'NYA', 'ANA', 'CLE']"
fieldda01,['DET']
fieldge01,['MID']
fieldji01,"['CL5', 'PT1', 'BL2', 'RC2', 'WAS']"
fieldjo01,"['PIT', 'PTP', 'PHI', 'NY1']"
fieldjo02,"['CHA', 'KCA']"
fieldjo03,"['HOU', 'LAN']"
fieldjo04,"['TBA', 'MIN']"
fieldna01,"['KCA', 'COL', 'FLO']"
fieldpr01,"['MIL', 'DET', 'TEX']"
fieldsa01,"['PH3', 'WS6', 'CN1']"
fieldth01,"['COL', 'LAA', 'TEX']"
fienca01,"['DET', 'MIN', 'LAN', 'SEA', 'PHI']"
fienelo01,['CHA']
fiersmi01,"['MIL', 'HOU', 'DET', 'OAK']"
fifeda01,['MIN']
fifest01,['LAN']
fifieja01,"['PHI', 'WAS']"
figaral01,"['DET', 'MIL']"
figgami01,"['NYA', 'BAL']"
figgefr01,['PHI']
figgich01,"['ANA', 'LAA', 'SEA', 'LAN']"
figuebi01,['SLN']
figueco01,"['TBA', 'NYA', 'PIT']"
figueed01,"['CAL', 'NYA', 'TEX', 'OAK']"
figueje01,['CHN']
figuelu01,"['PIT', 'TOR', 'SFN']"
figuene01,"['ARI', 'PHI', 'MIL', 'PIT', 'NYN', 'HOU']"
figuepe01,"['OAK', 'TEX']"
fikacje01,"['SDN', 'OAK', 'MON']"
filebo01,['TOR']
filerto01,"['CHN', 'TOR', 'ML4', 'NYN']"
filesa01,['PHI']
filesed01,['PHA']
filipst01,"['NY1', 'CIN']"
fillema01,['WS1']
fillida01,"['PHA', 'BSN', 'PHI']"
fillmhe01,['KCA']
filsope01,"['MIN', 'CHA', 'NYA', 'KCA']"
fimplja01,"['LAN', 'CAL']"
finchbi01,['SLA']
finchjo01,['BOS']
fineto01,"['BOS', 'SLA']"
fingero01,"['OAK', 'SDN', 'ML4']"
finigji01,"['PHA', 'KC1', 'DET', 'SFN', 'BAL']"
finkhe01,['PHA']
finlape01,['BRO']
finlebi01,['NY1']
finlebo01,['PHI']
finlech01,"['CAL', 'ANA', 'CLE', 'SLN']"
finlest01,"['BAL', 'HOU', 'SDN', 'ARI', 'LAN', 'LAA', 'SFN', 'COL']"
finnebr01,"['KCA', 'CIN']"
finneha01,"['PHI', 'BRF', 'DET', 'NYA']"
finneha02,['PIT']
finneky01,['WAS']
finnelo01,"['PHA', 'BOS', 'SLA', 'PHI']"
finnne01,"['BRO', 'PHI']"
finnvga01,['BOS']
fioreje01,"['BAL', 'OAK']"
fioremi01,"['BAL', 'KCA', 'BOS', 'SLN', 'SDN']"
fioreto01,"['TBA', 'MIN']"
fireost01,"['SDN', 'PHI', 'CHA', 'SEA', 'TEX']"
firovda01,"['SEA', 'CLE']"
firthte01,['RIC']
fischbi01,"['CHA', 'DET', 'WS1', 'KC1', 'MIN']"
fischca01,"['WS1', 'SLA', 'DET', 'CHA', 'CLE']"
fischha01,"['ML1', 'ATL', 'CIN', 'BOS']"
fischje01,"['MON', 'LAN']"
fischmi01,"['HOU', 'CLE', 'NYA', 'ATL']"
fischru01,['NY1']
fischto01,['CAL']
fischwi01,"['BRO', 'CHF', 'CHN', 'PIT']"
fishbsa01,['SLN']
fishe01,"['PHU', 'BFN']"
fishebo01,"['BRO', 'CHN', 'CIN', 'SLN']"
fishebr01,"['NYA', 'PIT', 'HOU', 'SEA']"
fisheca01,['CIN']
fishech01,"['RC1', 'BL1', 'PH1', 'HR1', 'PH2', 'CN1', 'CHN', 'PRO']"
fishech02,"['KCU', 'CHU']"
fishech03,['LS2']
fishech04,"['CL4', 'CIN', 'BRO', 'NY1', 'SLN']"
fishecl01,['WS1']
fishede01,"['HOU', 'TOR', 'MIL']"
fishedo01,['NY1']
fisheed01,['DET']
fisheed02,"['SFN', 'CHA', 'BAL', 'CLE', 'CAL', 'SLN']"
fishefr01,['DET']
fishege01,"['CL2', 'WIL']"
fishegu01,"['CLE', 'NYA']"
fisheha01,['PIT']
fisheja01,"['BAL', 'SFN', 'NYN', 'CHA', 'CIN']"
fishejo01,['HOU']
fishele01,['NY1']
fishema01,['CIN']
fishena01,['NYN']
fishene01,['PHI']
fishera01,"['NYA', 'CIN']"
fishere01,['SLA']
fishesh01,"['WS1', 'SLN', 'SLA']"
fisheto01,['BSN']
fisheto02,['BAL']
fishewi01,['PIT']
fishmja01,['MIA']
fiskca01,"['BOS', 'CHA']"
fiskema01,['CHF']
fislewe01,"['PH1', 'PHN']"
fistedo01,"['SEA', 'DET', 'WAS', 'HOU', 'BOS', 'TEX']"
fittepa01,"['CIN', 'PHI']"
fitzbch01,['BSN']
fitzgbr01,['SEA']
fitzgde01,['PH4']
fitzged01,"['PIT', 'WS1', 'CLE']"
fitzgho01,"['CHN', 'BOS']"
fitzgjo01,['RC2']
fitzgjo02,['BS2']
fitzgjo03,['SFN']
fitzgma01,['NY1']
fitzgmi01,"['NYA', 'PHI']"
fitzgmi02,"['NYN', 'MON', 'CAL']"
fitzgmi03,['SLN']
fitzgra01,['CIN']
fitzgwa01,"['LS2', 'LS3']"
fitzkpa01,['CLE']
fitzmal01,"['KCA', 'CLE', 'CAL']"
fitzmsh01,['NYN']
fitzped01,['BSN']
fitzsfr01,"['NY1', 'BRO']"
fitzsto01,['BRO']
flaaja01,"['BAL', 'ATL']"
flackma01,"['CHF', 'CHN', 'SLN']"
flagewa01,"['CIN', 'PHI']"
flagsir01,"['DET', 'BOS', 'WS1', 'PIT']"
flaheja01,['SLN']
flahejo01,"['BOS', 'DET', 'SDN', 'TBA', 'NYA']"
flahema01,['WOR']
flahepa01,['LS3']
flahepa02,"['LS3', 'PIT', 'CHA', 'BSN', 'PHI']"
flahery01,"['BAL', 'ATL', 'CLE']"
flairal01,['BOS']
flanach01,['SLA']
flanaed01,"['PH4', 'LS2']"
flanami01,"['BAL', 'TOR']"
flanast01,['PIT']
flandyo01,['COL']
flanira01,['CLE']
flanito01,"['CHA', 'SLN']"
flannjo01,['CHA']
flannti01,['SDN']
flaskro01,['CHA']
flateja01,['PHA']
flavijo01,['CHN']
fleetfr01,"['NY2', 'BR1', 'ELI', 'BR2', 'SL2']"
fleitan01,['WS1']
flemibi01,"['BOS', 'CHN']"
flemida01,"['SEA', 'KCA']"
flemijo01,['TBA']
flemile01,"['DET', 'CLE', 'PIT']"
flemito01,"['NY1', 'PHI']"
flenehu01,['TOR']
fletcaa01,"['SEA', 'PIT']"
fletcar01,"['NY1', 'PHI']"
fletcda01,"['LAN', 'PHI', 'MON', 'TOR']"
fletcda02,['LAA']
fletcel01,"['BSN', 'PIT']"
fletcfr01,['PHI']
fletcge01,['BR1']
fletcpa01,"['PHI', 'OAK']"
fletcsa01,"['BRO', 'CIN']"
fletcsc01,"['CHN', 'CHA', 'TEX', 'ML4', 'BOS', 'DET']"
fletcto01,['DET']
fletcva01,['DET']
flexech01,"['NYN', 'SEA']"
flickel01,"['PHI', 'PHA', 'CLE']"
flickle01,['PHA']
flinndo01,['PIT']
flinnjo01,"['BAL', 'ML4']"
flintsi01,"['SL1', 'IN1', 'CHN']"
flitchi01,['PHI']
flohrmo01,['PHA']
floodcu01,"['CIN', 'SLN', 'WS2']"
floodti01,"['SLN', 'BRO']"
florake01,"['CAL', 'PHI']"
florebe01,"['CHA', 'SLN']"
floredo01,['NYN']
floregi01,"['CAL', 'NYN']"
floreje01,"['CHN', 'PHA', 'CLE']"
floreje02,['WAS']
florejo01,"['OAK', 'LAN']"
floreke01,['MIA']
florepa01,['NY1']
florera01,"['TEX', 'COL', 'SLN', 'MIN']"
florera02,"['NYA', 'MIL', 'LAA']"
florero01,['OAK']
florewi01,"['NYN', 'ARI', 'SFN']"
floribr01,"['SDN', 'ML4', 'DET', 'BOS']"
flories01,['NYA']
floripe01,"['BAL', 'MIN', 'PIT', 'PHI']"
florody01,"['TBA', 'CHN', 'CIN', 'LAN', 'MIA']"
flowebe01,"['BOS', 'DET', 'SLN', 'PHI']"
flowedi01,"['TRO', 'PH1']"
floweja01,"['SLN', 'BRO', 'CIN']"
flowety01,"['CHA', 'ATL']"
flowewe01,['BRO']
floydbo01,"['BAL', 'KCA']"
floydbu01,['DET']
floydcl01,"['MON', 'FLO', 'BOS', 'NYN', 'CHN', 'TBA', 'SDN']"
floydga01,"['PHI', 'CHA', 'ATL', 'CLE', 'TOR']"
fluhrjo01,['CHN']
flynnbr01,"['MIA', 'KCA']"
flynnca01,"['CIN', 'NY1', 'WAS']"
flynncl01,"['TRO', 'WS3']"
flynndo01,"['CIN', 'NYN', 'TEX', 'MON', 'DET']"
flynned01,['CL3']
flynnge01,['CHN']
flynnjo01,"['PHU', 'BSU']"
flynnjo02,['CHN']
flynnjo03,"['PIT', 'WS1']"
flynnmi01,['BS2']
flythst01,['PHA']
fodgege01,['CHN']
fogarji01,"['PHI', 'PHP']"
fogarjo01,['SL5']
foggjo01,"['CHA', 'PIT', 'COL', 'CIN']"
fohlle01,"['PIT', 'CIN']"
foileha01,"['CIN', 'CLE', 'PIT', 'KC1', 'DET', 'BAL', 'LAA']"
foleycu01,"['BSN', 'BFN']"
foleyja01,['DET']
foleyjo01,['PRO']
foleyma01,"['CHA', 'TEX']"
foleyra01,['NY1']
foleyto01,['CH1']
foleyto02,"['CIN', 'PHI', 'MON', 'PIT']"
foleywi01,"['CH2', 'CN1', 'ML2', 'DTN', 'CHU']"
foliti01,"['NYN', 'MON', 'SFN', 'PIT', 'CAL', 'NYA']"
folkeri01,"['NYN', 'SLN', 'SDN', 'ML4']"
foltymi01,"['HOU', 'ATL', 'TEX']"
fondyde01,"['CHN', 'PIT', 'CIN']"
fonsele01,"['CIN', 'PHI', 'CLE', 'CHA']"
fontano01,['LAA']
fontejo01,['FLO']
fontemi01,"['CHN', 'SFN', 'PHI']"
fontera01,"['NYA', 'CHN', 'MIN']"
fontwi01,"['TEX', 'LAN', 'OAK', 'TBA', 'NYN', 'TOR']"
fonvich01,"['MON', 'LAN', 'CHA', 'BOS']"
foorji01,"['DET', 'PIT']"
footeba01,"['MON', 'PHI', 'CHN', 'NYA']"
foppeje01,['SFN']
foranji01,['FW1']
forbepj01,"['BAL', 'PHI']"
forceda01,"['WS3', 'TRO', 'BL1', 'CH2', 'PH1', 'PHN', 'NY3', 'SL3', 'BFN', 'WS8']"
fordbe01,"['ARI', 'NYA', 'MIL']"
fordbi01,['BSN']
fordcu01,"['SLN', 'PHI']"
fordda01,"['MIN', 'CAL', 'BAL']"
fordda02,['BAL']
fordda03,['SFN']
